season,book_title,book_author,detailed_genre,genre_1,genre_2,genre_3,csv_name,chapter_count,avg_sentiment_score,sentiment_variance,positive_negative_sentiment_ratio,sympathy_trigger_density,peak_tension_score,tension_spike_count,question_density,uncertainty_keyword_density,urgency_keyword_density,confrontation_indicator_density,stakes_indicator_density,temporal_reference_density,flashback_indicator_density,avg_time_jump_magnitude_proxy,action_density_per_block,motion_verb_density,pace_variance,avg_paragraph_similarity,low_similarity_transition_count,pov_shift_frequency,third_person_pronoun_ratio,named_character_count,lead_character_focus_ratio,character_dialogue_ratio,topic_coherence_score,topic_distribution_entropy,dominant_topic_keywords,motif_frequency,thematic_calculation_error,syllable_count,lexicon_count,sentence_count,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,automated_readability_index,coleman_liau_index,linsear_write_formula,dale_chall_readability_score,text_standard_float,reading_time_minutes,avg_sentence_length,avg_word_length,lexical_diversity_ttr,passive_voice_ratio,dialogue_ratio,adjective_density,adverb_density,sentence_length_variance,metaphor_simile_density,avg_syntactic_depth,visual_keyword_density,auditory_keyword_density,tactile_keyword_density,olfactory_keyword_density,gustatory_keyword_density,multi_sensory_sentence_ratio,dominant_sensory_category,dominant_sensory_ratio,estimated_disturbance_timing,estimated_doorway1_timing,estimated_midpoint_shift,estimated_doorway2_timing,climax_tension_gradient
Winter,REMARKABLY BRIGHT CREATURES,Shelby Van Pelt,Contemporary Fiction / Mystery,Fiction,,,Shelby Van Pelt - Remarkably Bright Creatures,64,-0.5870150329,0.2167696338,0.1428571429,0.00212832735,1.908434775,2.0,0.1385348422,0.005914199965,0.007463857667,0.001951784068,0.002971811923,0.03760165592,0.002432875207,553,195.25,0.01544090958,34.00271511,0.3662572801,17,0.4603174603,0.5954564696,88,1.0,0,0.2385052038,0.5288954932,"{'topic_coherence_score': 0.23850520381259468, 'topic_1_keywords': 'cameron, say, back, tova, know', 'topic_2_keywords': 'say, tova, cameron, know, back', 'topic_3_keywords': 'know, tank, human, say, day', 'topic_4_keywords': 'janice, good, tova, say, house', 'topic_5_keywords': 'tova, say, make, back, man'}","{'light_dark': 124, 'life_death': 133, 'journey': 279, 'time': 566, 'nature': 112, 'conflict': 46, 'love_loss': 154}",,127014,97913,8990,85.79,4.0,5.08,7.4,5.7,6.65,4.272727273,5.38,6,110.3383333,15.06252241,4.157108528,0.09107939777,0.05152420801,0.0,0.0617243984,0.05835957503,110.6723611,0.01852958757,4.05,0.00778901876,0.006571063746,0.006531774875,0.001168843925,0.001993910225,0.03538553497,visual,0.323805635,0.078125,0.234375,0.5,0.78125,0.03302020685
Winter,THE SERPENT AND THE WINGS OF NIGHT,Carissa Broadbent,Fantasy / Romance (Romantasy),Fantasy,Romance,,(Crowns of Nyaxia 01) Carissa Broadbent - The Serpent and the Wings of Night,56,-0.2681261555,0.1992830457,0.3658536585,0.0009807391676,1.417425955,4.0,0.07306253805,0.00773530366,0.007875409256,0.006732442557,0.007270743002,0.02935514563,0.007360913402,303,321.2321429,0.01750982807,29.63295902,0.6491781473,0,0.4,0.3727786915,34,1.0,0,0.2436048284,0.5467789381,"{'topic_coherence_score': 0.24360482836918435, 'topic_1_keywords': 'little, back, know, blood, just', 'topic_2_keywords': 'say, know, just, even, look', 'topic_3_keywords': 'say, want, know, hand, too', 'topic_4_keywords': 'know, night, vampire, even, say', 'topic_5_keywords': 'even, just, look, eye, blood'}","{'light_dark': 383, 'life_death': 335, 'journey': 315, 'time': 806, 'nature': 135, 'conflict': 187, 'love_loss': 363}",,175712,131120,11945,85.69,4.0,5.0,7.8,5.1,6.01,5.875,1.25,6,143.1095,14.09697602,4.080303812,0.05495169973,0.04683698297,0.0,0.06433054779,0.06953776709,82.24120392,0.02467848453,4.0,0.009788760941,0.006283123395,0.009751227348,0.001103487621,0.00222198868,0.03910323253,visual,0.3358228174,0.08928571429,0.1428571429,0.5178571429,0.7678571429,-0.0005694730805
Winter,FIRST LIE WINS,Ashley Elston,Thriller / Mystery,Thriller,Mystery,,Ashley Elston - First Lie Wins,26,-0.4338688176,0.1596951199,0.1304347826,0.0002082383039,1.491002684,1.0,0.07692307692,0.002379866331,0.00861709934,0.004670487674,0.004273843286,0.04116205949,0.001606808105,502,490.7692308,0.01774431914,42.66558263,0.5646287203,0,0.36,0.354349292,55,0.9230769231,0,0.2527590488,0.5148645025,"{'topic_coherence_score': 0.2527590487566852, 'topic_1_keywords': 'get, say, know, then, see', 'topic_2_keywords': 'say, know, get, back, then', 'topic_3_keywords': 'get, say, back, then, know', 'topic_4_keywords': 'get, say, back, then, know', 'topic_5_keywords': 'get, need, know, say, back'}","{'light_dark': 61, 'life_death': 133, 'journey': 297, 'time': 688, 'nature': 30, 'conflict': 39, 'love_loss': 168}",,126880,96928,7257,83.25,5.0,6.01,8.0,5.2,5.5,10.8,5.13,6,100.4948333,18.57306008,3.87453022,0.06664683425,0.08995619524,0.0,0.05410579145,0.05458188274,135.1104319,0.01486232791,4.76,0.008978374348,0.0101715138,0.006492667164,0.0006263982103,0.001660452399,0.05319148936,auditory,0.3641865433,0.2692307692,0.1923076923,0.4230769231,0.75,0.005499876948
Winter,GOTHIKANA,RuNyx,Dark Romance / Gothic,Romance,,,RuNyx . - Gothikana,30,0.06212889934,0.1763850515,1.727272727,0.002678889738,1.594059724,1.0,0.132444021,0.004604023428,0.006111535523,0.003320600968,0.004206773619,0.02791839395,0.00664093136,325,468.7666667,0.02105338209,50.27547117,0.6235169768,0,0.0,0.7064970468,47,1.0,0,0.2759282973,0.4460913751,"{'topic_coherence_score': 0.2759282972987155, 'topic_1_keywords': 'corvina, look, hand, take, want', 'topic_2_keywords': 'corvina, hand, back, feel, get', 'topic_3_keywords': 'corvina, know, eye, see, tell', 'topic_4_keywords': 'fuck, secret, important, expect, focus', 'topic_5_keywords': 'corvina, look, eye, know, take'}","{'light_dark': 302, 'life_death': 157, 'journey': 248, 'time': 567, 'nature': 179, 'conflict': 63, 'love_loss': 356}",,122976,95800,7089,83.15,5.0,5.96,7.6,6.6,7.01,7.666666667,5.13,8,105.8608333,19.33719602,4.181874669,0.06622051094,0.05043251183,0.0,0.05727294024,0.0516200002,136.2773548,0.01305696099,4.37,0.01049638741,0.00791814856,0.009283697989,0.001253452089,0.002547666847,0.07654643382,visual,0.3332254934,0.1666666667,0.1333333333,0.5666666667,0.7,-0.001009145952
Winter,MARTYR!,Kaveh Akbar,Literary Fiction,Literary Fiction,,,Kaveh-Akbar-Martyr,32,-0.5549554919,0.1595471609,0.06666666667,0.003944593285,1.728966363,2.0,0.1093535076,0.006030895514,0.006578122328,0.003271960326,0.006053696631,0.03325952473,0.004120346063,389,356.59375,0.01318282466,79.32809993,0.4411108196,4,0.3225806452,0.4787293928,81,0.8125,0,0.2502034705,0.5515577409,"{'topic_coherence_score': 0.2502034705144497, 'topic_1_keywords': 'tragedy, lifetime, allotment, say, joy', 'topic_2_keywords': 'say, man, even, get, think', 'topic_3_keywords': 'say, orkideh, see, know, feel', 'topic_4_keywords': 'say, cyrus, make, feel, think', 'topic_5_keywords': 'say, cyrus, know, think, make'}","{'light_dark': 151, 'life_death': 294, 'journey': 199, 'time': 515, 'nature': 152, 'conflict': 76, 'love_loss': 206}",,111754,84421,6279,83.25,5.0,6.33,8.4,7.2,7.71,7.142857143,5.67,8,96.20683333,18.34042185,4.24021811,0.1028952112,0.05515214385,0.001556016598,0.06691776522,0.06154197341,237.6450051,0.03388658368,4.26,0.008086812275,0.006508616717,0.006623813473,0.001244124965,0.002338494148,0.0444329184,visual,0.3260566651,0.28125,0.21875,0.5625,0.75,0.02601222664
Winter,HOUSE OF FLAME AND SHADOW,Sarah J. Maas,Fantasy / Romance (Romantasy),Fantasy,Romance,,Sarah-J - House of Flame and Shadow,102,-0.2164575784,0.1711263405,0.397260274,0.002498638183,1.831105918,6.0,0.1070906021,0.00694329315,0.005798577395,0.005135431716,0.005514372104,0.02156464062,0.006538089504,492,353.5392157,0.01706378191,35.2313359,0.5979500413,0,0.0,0.6058215305,130,0.9803921569,0,0.2442592949,0.5915047673,"{'topic_coherence_score': 0.24425929494555612, 'topic_1_keywords': 'say, hunt, know, bryce, asteri', 'topic_2_keywords': 'say, know, eye, get, back', 'topic_3_keywords': 'say, book, hunt, back, eye', 'topic_4_keywords': 'say, tharion, know, get, ruhn', 'topic_5_keywords': 'say, hunt, ruhn, bryce, know'}","{'light_dark': 669, 'life_death': 578, 'journey': 609, 'time': 959, 'nature': 418, 'conflict': 304, 'love_loss': 591}",,310231,243364,21310,85.28,4.2,4.95,7.3,6.1,6.77,14.75,1.17,7,275.7575,17.50356561,4.18044448,0.04292030158,0.05558987029,0.0,0.04785123478,0.05434589494,130.3968793,0.02296591611,4.16,0.009254665344,0.005737652444,0.007526167536,0.0007202074197,0.001808520854,0.0495255208,visual,0.3694888179,0.2745098039,0.2352941176,0.5588235294,0.6960784314,0.007063613433
Winter,THE WOMEN,Kristin Hannah,Historical Fiction,Historical Fiction,,,Kristin-Hannah-The-Women,35,-0.4062931485,0.1464909531,0.25,0.00526028045,1.00282708,2.0,0.09138072267,0.005149459935,0.007159005275,0.004551029153,0.004654461634,0.03140579003,0.005480850308,665,553.6571429,0.01953431264,35.90561166,0.6112808585,0,0.0,0.6082357774,75,1.0,0,0.2660930885,0.5428904161,"{'topic_coherence_score': 0.26609308850399577, 'topic_1_keywords': 'say, woman, man, mom, look', 'topic_2_keywords': 'say, mom, know, look, feel', 'topic_3_keywords': 'say, woman, feel, man, look', 'topic_4_keywords': 'say, man, see, know, ethel', 'topic_5_keywords': 'say, know, see, look, barb'}","{'light_dark': 167, 'life_death': 250, 'journey': 319, 'time': 754, 'nature': 142, 'conflict': 337, 'love_loss': 558}",,164885,130278,11485,85.39,4.2,5.03,7.2,5.9,6.53,8.333333333,5.05,6,146.3446667,15.29029296,4.151412822,0.06554251766,0.05831573147,0.0001836715952,0.05671681534,0.05042234353,101.6792528,0.01120396731,4.59,0.00878572227,0.007198479824,0.007541264578,0.001274265062,0.001877864302,0.03324455873,visual,0.3293296089,0.2857142857,0.2,0.5714285714,0.7714285714,0.01543967823
Winter,TO DIE FOR,David Baldacci,Thriller,Thriller,,,David-Baldacci-To-Die-For,91,-0.7254599776,0.1114294037,0.02247191011,0.0003561918008,1.801109433,3.0,0.2280974598,0.005919568499,0.0063944909,0.00301914955,0.005105415812,0.02643684014,0.005550463387,227,174.5164835,0.01672777269,31.23667664,0.6356421113,2,0.1666666667,0.460432791,127,1.0,0,0.2678411561,0.2292162125,"{'topic_coherence_score': 0.2678411561381501, 'topic_1_keywords': 'devine, say, glass, look, get', 'topic_2_keywords': 'devine, say, know, get, look', 'topic_3_keywords': 'devine, king, say, glass, look', 'topic_4_keywords': 'devine, say, shore, get, look', 'topic_5_keywords': 'binder, say, devine, shortcoming, odom'}","{'light_dark': 62, 'life_death': 274, 'journey': 287, 'time': 441, 'nature': 36, 'conflict': 68, 'love_loss': 212}",,153562,114194,10549,85.89,4.0,5.1,7.9,5.2,6.07,10.6,5.09,6,125.8515,18.78159731,4.092479813,0.07003630318,0.08917032825,0.0,0.04921580609,0.06051193265,154.0773972,0.009046265185,4.99,0.006342944112,0.005611719992,0.004038737873,0.0006121876355,0.001428437816,0.02739726027,visual,0.3517208864,0.1868131868,0.1428571429,0.4725274725,0.7802197802,0.02142145221
Winter,THE COURTING OF BRISTOL KEATS,Mary E. Pearson,Fantasy / Young Adult,Fantasy,Young Adult,,The-Courting-of-Bristol-Keats,110,-0.3369993881,0.2702171856,0.3253012048,0.002860347729,1.836260905,7.0,0.1268477672,0.006244157787,0.007446874805,0.003620614445,0.005309403627,0.02788372847,0.006350808965,501,198.7636364,0.01892154663,37.18335163,0.5951168537,0,0.0,0.647625065,122,0.9363636364,0,0.2460733611,0.5723649678,"{'topic_coherence_score': 0.24607336111450628, 'topic_1_keywords': 'say, know, see, back, make', 'topic_2_keywords': 'harper, say, see, know, make', 'topic_3_keywords': 'know, say, back, see, make', 'topic_4_keywords': 'say, know, eye, back, want', 'topic_5_keywords': 'thing, note, even, know, come'}","{'light_dark': 258, 'life_death': 340, 'journey': 473, 'time': 805, 'nature': 147, 'conflict': 132, 'love_loss': 364}",,200304,155245,13723,85.39,4.2,5.07,7.3,6.0,6.88,6.428571429,5.04,6,175.416,15.0316798,4.228167381,0.06312948744,0.06660485242,0.0,0.06032333657,0.05997432254,112.9146199,0.01715345387,4.17,0.00662030563,0.005417186339,0.006576212253,0.001127530645,0.001952706703,0.03198887344,visual,0.3051684088,0.1090909091,0.2363636364,0.4818181818,0.7909090909,-0.01792741856
Winter,COURT OF THE VAMPIRE QUEEN,Katee Robert,Erotic Romance / Fantasy,Romance,Fantasy,,Katee-Robert-Court-of-the-Vampire-Queen,51,-0.02672222898,0.2677644764,1.04,0.002783075182,1.124130227,2.0,0.07154864467,0.004891700389,0.007294912942,0.006147572755,0.006240600338,0.02312761668,0.000728795162,229,343.3529412,0.01718871143,28.16937453,0.6466301084,0,0.06,0.3364963786,15,1.0,0,0.2384745473,0.4558796699,"{'topic_coherence_score': 0.23847454731548162, 'topic_1_keywords': 'take, time, get, know, grace', 'topic_2_keywords': 'malachi, feel, know, back, wolf', 'topic_3_keywords': 'wolf, back, bond, take, seraph', 'topic_4_keywords': 'bond, feel, even, power, know', 'topic_5_keywords': 'know, malachi, get, want, father'}","{'light_dark': 127, 'life_death': 167, 'journey': 446, 'time': 601, 'nature': 51, 'conflict': 108, 'love_loss': 325}",,152834,122452,11075,94.05,2.9,4.91,6.9,4.4,5.08,8.0,1.23,5,129.2896667,16.41724282,3.852068345,0.05280172414,0.05216844752,0.0,0.05580710188,0.06674678245,93.96952879,0.02262727844,4.35,0.006832240071,0.006403764354,0.01115594958,0.0007634658232,0.004440566523,0.04818772261,tactile,0.3769413003,0.1176470588,0.137254902,0.568627451,0.7647058824,0.04706644611
Winter,BUTCHER & BLACKBIRD,Brynne Weaver,Dark Romance / Thriller,Romance,Thriller,,Weaver-Brynne-Butcher-_-Blackbird,26,0.07781138412,0.2261092458,1.888888889,0.002669781412,1.287259912,1.0,0.09482045342,0.004182657545,0.005061460593,0.005595416875,0.004071416653,0.02726665925,0.0007342307264,208,449.8461538,0.0184113917,45.05200093,0.5680805445,0,0.44,0.3645701166,37,1.0,0,0.2343678693,0.5054225416,"{'topic_coherence_score': 0.23436786925244418, 'topic_1_keywords': 'say, sloane, rowan, take, eye', 'topic_2_keywords': 'say, rowan, eye, sloane, know', 'topic_3_keywords': 'sloane, say, eye, hand, know', 'topic_4_keywords': 'say, take, rowan, hand, eye', 'topic_5_keywords': 'sloane, say, eye, hand, take'}","{'light_dark': 165, 'life_death': 88, 'journey': 229, 'time': 493, 'nature': 55, 'conflict': 40, 'love_loss': 284}",,106946,86560,6721,92.22,3.6,5.75,7.1,5.4,5.55,5.333333333,5.31,6,91.46433333,17.70391154,3.938463764,0.0812287221,0.05198877703,0.0,0.05716987429,0.0510401602,140.7306185,0.02492160423,3.85,0.01166497042,0.01064722132,0.01305179336,0.001129589657,0.003646002259,0.09324971117,tactile,0.3251602118,0.2692307692,0.1923076923,0.4230769231,0.75,0.01316286217
Winter,CLIVE CUSSLER: DESOLATION CODE,Graham Brown,Adventure / Thriller,Adventure,Thriller,,Graham-Brown-Clive-Cussler-Desolation-Code,73,-0.7474497197,0.1078343175,0.04285714286,0.0004935337013,,,,,,,,0.0200497718,0.004775674287,131,195.890411,0.02227640474,36.05078216,0.5249703526,3,0.0,0.6062142725,55,0.602739726,0,0.2607563373,0.623894521,"{'topic_coherence_score': 0.2607563372502284, 'topic_1_keywords': 'kurt, say, more, take, back', 'topic_2_keywords': 'kurt, say, man, back, come', 'topic_3_keywords': 'say, kurt, look, see, know', 'topic_4_keywords': 'kurt, say, man, come, look', 'topic_5_keywords': 'say, kurt, get, whale, ship'}","{'light_dark': 172, 'life_death': 147, 'journey': 368, 'time': 314, 'nature': 220, 'conflict': 86, 'love_loss': 199}",,134629,96751,7638,75.5,5.9,6.16,8.9,6.9,7.58,6.714285714,5.43,7,110.3066667,17.87382326,4.329146184,0.08840357805,0.1114485272,0.0,0.05784208034,0.04896577433,103.3692905,0.03006377164,4.04,0.007771915995,0.004507509146,0.006791583288,0.0004547935237,0.0008388413882,0.03446705132,visual,0.3816377171,0.1917808219,0.1369863014,0.5342465753,0.7808219178,0.02058493352
Winter,NOW OR NEVER,Janet Evanovich,Humorous Mystery / Romance,Mystery,Romance,,Janet-Evanovich-Now-or-Never,23,-0.6012921918,0.06641836462,0.0,0.001453924442,0.7968963518,1.0,0.1259531206,0.005677228774,0.005631072442,0.001477002608,0.002907848884,0.02508480834,0.001396164586,244,489.173913,0.02042323402,22.2379815,0.6065664887,0,0.1818181818,0.3189306157,62,1.0,0,0.2557944964,0.5911500801,"{'topic_coherence_score': 0.255794496435029, 'topic_1_keywords': 'say, get, lula, look, jug', 'topic_2_keywords': 'say, get, lula, look, jug', 'topic_3_keywords': 'say, get, lula, look, think', 'topic_4_keywords': 'say, lula, get, take, look', 'topic_5_keywords': 'say, get, lula, look, ranger'}","{'light_dark': 73, 'life_death': 76, 'journey': 168, 'time': 472, 'nature': 22, 'conflict': 17, 'love_loss': 163}",,103422,82820,8758,95.67,2.3,4.3,6.5,3.7,4.32,8.5,4.96,5,87.8905,15.53748394,3.853496128,0.06964559796,0.06854205341,0.0,0.048750375,0.04028107909,97.0393989,0.01099528773,3.72,0.007661508994,0.004684597367,0.003380756228,0.0007153818639,0.002365375518,0.02070541197,visual,0.4073619632,0.2173913043,0.2,0.4347826087,0.75,0.002166622248
Winter,THE MIRROR,Nora Roberts,Romantic Thriller / Paranormal,Thriller,Romance,,Nora-Roberts-The-Mirror,31,0.2730596349,0.1362887855,2.875,0.002513177502,1.152886756,2.0,0.1040623797,0.004455515276,0.00657577712,0.002772650105,0.003476932886,0.03311700352,0.001691081031,479,612.3870968,0.02246615984,22.90939602,0.6285668612,0,0.0,0.4818964048,77,0.9677419355,0,0.2638348712,0.5148241825,"{'topic_coherence_score': 0.26383487119283533, 'topic_1_keywords': 'get, cleo, take, see, back', 'topic_2_keywords': 'poole, many, walk, door, manor', 'topic_3_keywords': 'get, cleo, see, say, trey', 'topic_4_keywords': 'get, know, take, say, cleo', 'topic_5_keywords': 'get, cleo, see, know, think'}","{'light_dark': 192, 'life_death': 172, 'journey': 283, 'time': 713, 'nature': 153, 'conflict': 67, 'love_loss': 345}",,156685,127728,13801,95.88,2.2,4.12,6.5,4.2,4.84,7.666666667,1.2,5,139.7653333,16.72342681,3.896444833,0.05611586551,0.02939192445,0.0001927339308,0.04862599666,0.05674763582,110.6664966,0.01426231088,3.54,0.008312508417,0.006853517291,0.007100423482,0.0008828766816,0.001795681386,0.03690854775,visual,0.3332333533,0.1935483871,0.1935483871,0.5483870968,0.7419354839,0.02713890332
Winter,TRIAL BY FIRE,Danielle Steel,Romance / Drama,Romance,Drama,,Danielle Steel - Trial by Fire,18,0.3277281877,0.2253484963,1.571428571,0.0007037126911,0.8538718992,0.0,0.05387723687,0.005120116477,0.009900509585,0.002159669983,0.005884494055,0.04941510878,0.01039806615,672,522.7777778,0.01705477206,41.99654527,0.6453695893,0,0.0,0.6889741404,38,1.0,0,0.294580832,0.5050302452,"{'topic_coherence_score': 0.294580831969501, 'topic_1_keywords': 'dahlia, say, time, want, get', 'topic_2_keywords': 'dog, see, say, animal, vet', 'topic_3_keywords': 'say, get, dahlia, mark, want', 'topic_4_keywords': 'dahlia, child, life, time, love', 'topic_5_keywords': 'dahlia, get, say, want, know'}","{'light_dark': 57, 'life_death': 172, 'journey': 173, 'time': 620, 'nature': 61, 'conflict': 27, 'love_loss': 262}",,107054,79761,5775,82.85,5.1,6.31,8.8,6.1,6.31,12.0,5.15,6,85.345,18.85650137,4.037661423,0.0687202641,0.07692307692,0.0,0.06057845317,0.05680065109,116.6234925,0.01874267864,5.02,0.005782383168,0.003692950595,0.004664779698,0.0009596812401,0.0009596812401,0.02225693089,visual,0.3600605144,0.2222222222,0.2,0.5,0.75,0.02240226701
Winter,THE HALF KING,Melissa Landers,Fantasy,Fantasy,,,The-Half-King-01-Melissa-Landers,35,-0.03111748568,0.153181332,0.5217391304,0.003290902947,1.2641099,2.0,0.1187651332,0.006332373151,0.005833507668,0.003765629777,0.005680629536,0.02573760201,0.008981602202,229,520.0571429,0.01484056851,36.21709008,0.6652500033,0,0.0,0.6258699081,40,1.0,0,0.2651592699,0.4942906325,"{'topic_coherence_score': 0.26515926990594, 'topic_1_keywords': 'hear, prayer, girl, carriage, beauty', 'topic_2_keywords': 'cerise, nero, say, daerick, tell', 'topic_3_keywords': 'cerise, say, know, tell, priest', 'topic_4_keywords': 'cerise, say, daerick, know, tell', 'topic_5_keywords': 'cerise, say, know, king, make'}","{'light_dark': 207, 'life_death': 219, 'journey': 387, 'time': 581, 'nature': 119, 'conflict': 96, 'love_loss': 413}",,154120,120511,10058,84.68,4.4,5.32,7.5,5.8,6.71,8.0,5.03,6,133.4496667,18.10210246,4.156661115,0.06242305743,0.05304494925,0.0,0.04868253738,0.049632205,104.0136205,0.02815369744,4.13,0.009657409284,0.006146361241,0.007354550983,0.00131360227,0.002165011149,0.0514741421,visual,0.3625570776,0.1142857143,0.1428571429,0.4571428571,0.7714285714,0.01730931297
Winter,ICEBREAKER,Hannah Grace,Romance / New Adult,Romance,New Adult,,Hannah-Grace-Icebreaker-2022-Pig,51,-0.0545146841,0.1670376934,0.7586206897,0.00296213216,1.069476379,0.0,0.1344801607,0.003141873189,0.008325604469,0.00598897109,0.003479786324,0.03070619946,0.0007044025157,560,383.254902,0.01639532794,42.51730552,0.5666536689,0,0.16,0.3596565915,86,0.9607843137,0,0.2371682822,0.4673159952,"{'topic_coherence_score': 0.23716828219071834, 'topic_1_keywords': 'counter, cream, ribbon, menu, squirt', 'topic_2_keywords': 'get, know, say, look, make', 'topic_3_keywords': 'baby, nate, make, think, thing', 'topic_4_keywords': 'get, back, hand, say, know', 'topic_5_keywords': 'look, know, get, say, hand'}","{'light_dark': 57, 'life_death': 104, 'journey': 298, 'time': 774, 'nature': 33, 'conflict': 112, 'love_loss': 365}",,168086,132121,9714,83.05,5.1,5.92,7.7,5.9,5.97,12.0,1.39,6,141.0881667,21.26418417,3.905603256,0.05474536538,0.07019750912,0.0,0.05225516622,0.05634501348,138.7187336,0.01358661467,4.57,0.006464040169,0.008303694459,0.009255986091,0.001024434938,0.003246448746,0.07183293496,tactile,0.3271290158,0.1176470588,0.137254902,0.568627451,0.7647058824,-0.004961650599
Winter,THE GREY WOLF,Louise Penny,Mystery,Mystery,,,Louise-Penny-The-Grey-Wolf,47,-0.7433881863,0.03919615416,0.0,0.002533530835,0.7789922357,2.0,0.1618024963,0.007203969468,0.00719587512,0.003383437346,0.004136211683,0.02646758592,0.005881685759,303,348.8723404,0.01642983295,23.63207824,0.6354321241,0,0.0,0.5613191912,124,0.9787234043,0,0.2720915474,0.585530501,"{'topic_coherence_score': 0.272091547350917, 'topic_1_keywords': 'beauvoir, armand, head, door, feel', 'topic_2_keywords': 'know, say, gamache, look, ask', 'topic_3_keywords': 'say, gamache, know, beauvoir, get', 'topic_4_keywords': 'gamache, know, say, look, man', 'topic_5_keywords': 'armand, say, gamache, know, reinemarie'}","{'light_dark': 134, 'life_death': 146, 'journey': 261, 'time': 445, 'nature': 59, 'conflict': 107, 'love_loss': 245}",,153880,118793,12397,87.11,3.5,4.43,7.3,5.3,6.53,4.888888889,4.95,5,135.6381667,14.20917617,4.182835791,0.0634825012,0.07272894446,0.0,0.05218983424,0.05457167393,90.22923172,0.01167708716,3.25,0.006516164633,0.007676577512,0.004276486627,0.000973773046,0.00137139704,0.02206693637,auditory,0.3688109162,0.1276595745,0.1489361702,0.5744680851,0.6808510638,0.002547090836
Winter,THE HOUSE OF CROSS,James Patterson,Thriller,Thriller,,,James-Patterson-The-House-of-Cross,111,-0.6878499316,0.1744808364,0.06730769231,0.00227693019,1.617373042,7.0,0.1612733028,0.004126213592,0.007131299122,0.002565880721,0.003502080444,0.03467197648,0.004132853289,357,108.9189189,0.02049061715,45.35638581,0.5946899652,1,0.3727272727,0.426838514,265,0.7207207207,0,0.3001854374,0.6201743606,"{'topic_coherence_score': 0.30018543736847886, 'topic_1_keywords': 'say, get, bree, see, snow', 'topic_2_keywords': 'say, bree, get, mahoney, look', 'topic_3_keywords': 'say, get, mahoney, back, see', 'topic_4_keywords': 'say, bree, malcomb, look, get', 'topic_5_keywords': 'say, bree, malcomb, know, get'}","{'light_dark': 101, 'life_death': 160, 'journey': 228, 'time': 452, 'nature': 107, 'conflict': 47, 'love_loss': 192}",,109219,83799,7023,84.78,4.4,5.47,7.8,6.2,6.89,11.4,5.34,6,94.11483333,19.06731287,4.182423451,0.08633384578,0.07485191169,0.0,0.05359974995,0.04498674477,162.5757957,0.01310357207,4.88,0.00821460064,0.004942683436,0.004617812224,0.0005801271639,0.001241472131,0.03428468857,visual,0.4191829485,0.04504504505,0.2342342342,0.5855855856,0.7387387387,0.005092848457
Winter,CHRISTMAS IN BETHEL,Richard Paul Evans,Holiday Romance / Contemporary,Romance,Fiction,,Richard-Paul-Evans-Christmas-in,36,0.008479796114,0.3411218806,0.8947368421,0.003211703031,1.404802442,0.0,0.1444589309,0.004703590891,0.00553241748,0.001906301154,0.004372060256,0.03741708126,0.003793532338,246,178.1666667,0.01857379768,25.36492504,0.6138759255,1,0.2571428571,0.3114030586,75,0.9722222222,0,0.2708691345,0.6428034369,"{'topic_coherence_score': 0.27086913445756794, 'topic_1_keywords': 'say, know, look, love, book', 'topic_2_keywords': 'say, book, name, think, get', 'topic_3_keywords': 'say, book, call, look, take', 'topic_4_keywords': 'say, get, know, think, book', 'topic_5_keywords': 'say, book, look, get, know'}","{'light_dark': 31, 'life_death': 77, 'journey': 86, 'time': 271, 'nature': 13, 'conflict': 33, 'love_loss': 164}",,57941,46214,5037,87.52,3.3,4.44,6.8,3.8,4.43,4.5,5.23,4,49.55716667,16.32402977,3.881738482,0.09739061949,0.05316321106,0.0,0.05333747927,0.05968076285,112.6230749,0.01701222754,3.94,0.005902770561,0.005715710931,0.004323155904,0.0007274541184,0.002140793549,0.02286018075,visual,0.3138121547,0.1388888889,0.1388888889,0.4166666667,0.75,-0.01696454971
Winter,THE PERFECT MARRIAGE,Jeneva Rose,Thriller / Mystery,Thriller,Mystery,,Rose-Jeneva-The-Perfect-Marriage,65,-0.4253769637,0.3368148009,0.25,0.002477239707,1.871044914,4.0,0.1361690744,0.004201900262,0.007076334521,0.004630452279,0.00556072373,0.02772024519,0.001506307663,276,195.2615385,0.01571162577,29.39328308,0.5892186165,1,0.40625,0.3484680108,69,0.9692307692,0,0.2540006562,0.3833249485,"{'topic_coherence_score': 0.2540006562250353, 'topic_1_keywords': 'take, know, get, tell, good', 'topic_2_keywords': 'know, say, look, get, take', 'topic_3_keywords': 'know, find, walk, look, back', 'topic_4_keywords': 'say, know, look, get, want', 'topic_5_keywords': 'see, say, know, get, look'}","{'light_dark': 55, 'life_death': 160, 'journey': 235, 'time': 520, 'nature': 29, 'conflict': 49, 'love_loss': 220}",,113873,91491,8420,94.25,2.8,4.91,7.0,4.1,4.79,4.666666667,5.01,5,95.40933333,15.54006174,3.836429789,0.06686043472,0.05650248289,0.0,0.04603652796,0.05409108977,95.74698585,0.01395785801,3.53,0.007832320957,0.008579760188,0.006811171585,0.0005895295344,0.001852807108,0.03341833311,auditory,0.334290402,0.1076923077,0.1384615385,0.5538461538,0.6923076923,0.02978789514
